,Postal Code,Postal Code Latitude,Postal Code Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1641,M5T,43.6532057,-79.4000493,Thirsty and Miserable,43.65456533618983,-79.4015827891908,Beer Bar
1642,M5T,43.6532057,-79.4000493,Toronto Popcorn Co,43.65502850858242,-79.39950090464713,Snack Place
1643,M5T,43.6532057,-79.4000493,Hibiscus,43.655454254557085,-79.4024390910271,Vegetarian / Vegan Restaurant
1644,M5T,43.6532057,-79.4000493,Meeplemart,43.65162799198926,-79.39741037259144,Gaming Cafe
1645,M5T,43.6532057,-79.4000493,Ajisen Ramen 味千拉麵,43.65391272417607,-79.39859327119643,Ramen Restaurant
1646,M5T,43.6532057,-79.4000493,FILM CAFE,43.65510856565147,-79.40234241534543,Comfort Food Restaurant
1647,M5T,43.6532057,-79.4000493,Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop
1648,M5T,43.6532057,-79.4000493,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
1649,M5T,43.6532057,-79.4000493,Poetry Jazz Cafe,43.654974536398164,-79.40237067545584,Jazz Club
1650,M5T,43.6532057,-79.4000493,Icha Tea 一茶間,43.65133601830261,-79.39736984238466,Tea Room
1651,M5T,43.6532057,-79.4000493,Bellevue Square Park,43.653610211432564,-79.40219872192313,Park
1652,M5T,43.6532057,-79.4000493,Swatow Restaurant 汕頭小食家,43.65386562507761,-79.39833353339202,Chinese Restaurant
1653,M5T,43.6532057,-79.4000493,Buddha's Vegetarian,43.65190355922526,-79.40331176640306,Vegetarian / Vegan Restaurant
1654,M5T,43.6532057,-79.4000493,El Trompo,43.6558316709016,-79.40256072891863,Mexican Restaurant
1655,M5T,43.6532057,-79.4000493,The Burgernator,43.65564188206897,-79.40244009529668,Burger Joint
1656,M5T,43.6532057,-79.4000493,Otto's Berlin Döner,43.65638733696026,-79.40278822246442,Doner Restaurant
1657,M5T,43.6532057,-79.4000493,Urban Herbivore,43.65619336278354,-79.40267323355785,Vegetarian / Vegan Restaurant
1658,M5T,43.6532057,-79.4000493,4 Life Natural Foods,43.6552749938635,-79.40237389544615,Farmers Market
1659,M5T,43.6532057,-79.4000493,Juicy Dumpling,43.652722483150555,-79.39849796387996,Dumpling Restaurant
1660,M5T,43.6532057,-79.4000493,Dark Horse Espresso Bar,43.65056381026066,-79.39701810600826,Coffee Shop
1661,M5T,43.6532057,-79.4000493,Livelihood Cafe,43.655820905845346,-79.40262894753235,Café
1662,M5T,43.6532057,-79.4000493,Market 707,43.652127706758996,-79.40484420479436,Food Court
1663,M5T,43.6532057,-79.4000493,I Deal Coffee,43.65505778213131,-79.40325401691655,Coffee Shop
1664,M5T,43.6532057,-79.4000493,Kanto,43.6521668804813,-79.40484262234281,Filipino Restaurant
1665,M5T,43.6532057,-79.4000493,Café Pamenar,43.65667776586101,-79.402821713777,Café
1666,M5T,43.6532057,-79.4000493,Kensington Brewing Company,43.65654075339515,-79.40268640008452,Brewery
1667,M5T,43.6532057,-79.4000493,A & C World,43.65740880302916,-79.39984655786655,Gaming Cafe
1668,M5T,43.6532057,-79.4000493,Gushi,43.65225817681606,-79.40488372625506,Japanese Restaurant
1669,M5T,43.6532057,-79.4000493,Tuina.ca,43.65364690783921,-79.39466634879739,Massage Studio
1670,M5T,43.6532057,-79.4000493,Alexandra Park,43.650582680667924,-79.40453778486872,Park
1671,M5T,43.6532057,-79.4000493,Nom Nom Nom Poutine & Crêpes,43.65211105018779,-79.40478604370892,Poutine Place
1672,M5T,43.6532057,-79.4000493,金城超級市場 Lucky Moose Food Mart,43.65365148008927,-79.3944133930438,Grocery Store
1673,M5T,43.6532057,-79.4000493,Toronto Western Hospital,43.65343431584569,-79.40607359183444,Hospital
1674,M5T,43.6532057,-79.4000493,Kensington College Backpackers Hostel,43.65683749268775,-79.40320279537319,Bed & Breakfast
1675,M5T,43.6532057,-79.4000493,Tim Hortons,43.6533029125017,-79.4054567813873,Coffee Shop
1676,M5T,43.6532057,-79.4000493,Booster Juice,43.65365721,-79.40613631,Smoothie Shop
1677,M5T,43.6532057,-79.4000493,KOS,43.65502568322186,-79.40335800214416,Breakfast Spot
1678,M5T,43.6532057,-79.4000493,Shoppers Drug Mart,43.653702,-79.406093,Pharmacy
1679,M5T,43.6532057,-79.4000493,Pho Tien,43.6528316250137,-79.40624186404881,Vietnamese Restaurant
1680,M5T,43.6532057,-79.4000493,The Supermarket,43.656679898773774,-79.40295434688701,Bar
1681,M1V,43.8152522,-79.2845772,McNicoll & Brimley,43.815460842842725,-79.28171615206458,Intersection
1682,M1V,43.8152522,-79.2845772,Port Royal Park,43.815477,-79.289773,Park
1683,M1V,43.8152522,-79.2845772,Jun Yue Foods,43.814737,-79.289824,Asian Restaurant
1684,M1V,43.8152522,-79.2845772,Milliken Public School Playground,43.81538282984429,-79.2898673242174,Playground
1685,M4V,43.68641229999999,-79.4000493,The Market By Longo’s,43.686711,-79.399536,Supermarket
1686,M4V,43.68641229999999,-79.4000493,LCBO,43.686990631074885,-79.39923810519545,Liquor Store
1687,M4V,43.68641229999999,-79.4000493,Mary Be Kitchen,43.687708,-79.395062,Restaurant
1688,M4V,43.68641229999999,-79.4000493,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
1689,M4V,43.68641229999999,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
1690,M4V,43.68641229999999,-79.4000493,Starbucks,43.686756,-79.398292,Coffee Shop
1691,M4V,43.68641229999999,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
1692,M4V,43.68641229999999,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
1693,M4V,43.68641229999999,-79.4000493,RBC Royal Bank,43.68805843886538,-79.39447781672222,Bank
1694,M4V,43.68641229999999,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
1695,M4V,43.68641229999999,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
1696,M4V,43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
1697,M4V,43.68641229999999,-79.4000493,TTC Stop #,43.6858256,-79.40498099,Light Rail Station
1698,M4V,43.68641229999999,-79.4000493,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
1699,M5V,43.6289467,-79.3944199,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.63168259661481,-79.3960334124689,Airport
1700,M5V,43.6289467,-79.3944199,Porter Lounge,43.63068,-79.395756,Airport Lounge
1701,M5V,43.6289467,-79.3944199,Toronto Harbour,43.63304549594827,-79.39648421332333,Harbor / Marina
1702,M5V,43.6289467,-79.3944199,Billy Bishop Café,43.63113165872724,-79.39613873448842,Airport Food Court
1703,M5V,43.6289467,-79.3944199,Air Canada Check-In Counter,43.631225969080035,-79.3959873701636,Airport Terminal
1704,M5V,43.6289467,-79.3944199,Gate 8,43.63153617968721,-79.39456989797382,Airport Gate
1705,M5V,43.6289467,-79.3944199,Balzac’s Coffee Roasters,43.631392,-79.395952,Coffee Shop
1706,M5V,43.6289467,-79.3944199,Market@416,43.631653,-79.39451,Bar
1707,M5V,43.6289467,-79.3944199,Crew Room,43.63135993598351,-79.39610738952823,Airport Lounge
1708,M5V,43.6289467,-79.3944199,Porter Airlines Flight,43.63173361240356,-79.39458203868975,Plane
1709,M5V,43.6289467,-79.3944199,Hertz,43.632,-79.396223,Rental Car Location
1710,M5V,43.6289467,-79.3944199,Porter FBO Limited,43.630717162940016,-79.3986976146698,Airport Terminal
1711,M5V,43.6289467,-79.3944199,HeliTours,43.63070559837703,-79.39876017431267,Airport Service
1712,M5V,43.6289467,-79.3944199,ORNGE - Toronto Air Base,43.63166229946016,-79.39816647981402,Airport Service
1713,M5V,43.6289467,-79.3944199,Edward Hanlan Statue,43.62772066806761,-79.38927421473466,Sculpture Garden
1714,M5V,43.6289467,-79.3944199,Hanlan's Point Ferry,43.62781263197712,-79.38910853273904,Boat or Ferry
1715,M8V,43.6056466,-79.50132070000001,LCBO,43.60228082768786,-79.4993016827402,Liquor Store
1716,M8V,43.6056466,-79.50132070000001,Domino's Pizza,43.60158294371704,-79.50090463107409,Pizza Place
1717,M8V,43.6056466,-79.50132070000001,New Toronto Fish & Chips,43.60184940532482,-79.50328125758809,Restaurant
1718,M8V,43.6056466,-79.50132070000001,Delicia Bakery & Pastry,43.601402988357286,-79.50301234678948,Bakery
1719,M8V,43.6056466,-79.50132070000001,Lucky Dice Restaurant,43.601392135734876,-79.50305626141281,Café
1720,M8V,43.6056466,-79.50132070000001,McDonald's,43.60246404619248,-79.49885909892578,Fast Food Restaurant
1721,M8V,43.6056466,-79.50132070000001,Shoppers Drug Mart,43.601677,-79.502239,Pharmacy
1722,M8V,43.6056466,-79.50132070000001,Maple Leaf House,43.602039568126486,-79.49867786252557,American Restaurant
1723,M8V,43.6056466,-79.50132070000001,Pet Valu,43.60243088801389,-79.49865281581879,Pet Store
1724,M8V,43.6056466,-79.50132070000001,Crossfit Colosseum,43.604815756762726,-79.50702399614443,Gym
1725,M8V,43.6056466,-79.50132070000001,Lakeshore Village Fruit,43.60125787389022,-79.50048875136308,Flower Shop
1726,M8V,43.6056466,-79.50132070000001,Hex-Mex,43.60126068149633,-79.50228440295261,Mexican Restaurant
1727,M9V,43.739416399999996,-79.5884369,Shoppers Drug Mart,43.741685,-79.584487,Pharmacy
1728,M9V,43.739416399999996,-79.5884369,Popeyes Louisiana Kitchen,43.74120870478487,-79.58433226289988,Fried Chicken Joint
1729,M9V,43.739416399999996,-79.5884369,Subway,43.74264512142215,-79.58964323010724,Sandwich Place
1730,M9V,43.739416399999996,-79.5884369,The Beer Store,43.7416936,-79.5843728,Beer Store
1731,M9V,43.739416399999996,-79.5884369,Sheriff's No Frills,43.741696,-79.584379,Grocery Store
1732,M9V,43.739416399999996,-79.5884369,Pizza Pizza,43.74156896801906,-79.58448886871338,Pizza Place
1733,M9V,43.739416399999996,-79.5884369,Sunny Foodmart,43.74184023292111,-79.59056069637506,Grocery Store
1734,M9V,43.739416399999996,-79.5884369,Tim Hortons,43.7420146612893,-79.58968967199326,Coffee Shop
1735,M9V,43.739416399999996,-79.5884369,McDonald's,43.7417571,-79.5842303,Fast Food Restaurant
1736,M9V,43.739416399999996,-79.5884369,Pizza Nova,43.73676056243852,-79.58981659031261,Pizza Place
1737,M9V,43.739416399999996,-79.5884369,Dollarama,43.742018,-79.591076,Discount Store
1738,M1W,43.799525200000005,-79.3183887,Mr Congee Chinese Cuisine 龍粥記,43.798878792587615,-79.3183345011537,Chinese Restaurant
1739,M1W,43.799525200000005,-79.3183887,RBC Royal Bank,43.798235996624136,-79.31795225759826,Bank
1740,M1W,43.799525200000005,-79.3183887,Subway,43.79867122318589,-79.31847549171897,Sandwich Place
1741,M1W,43.799525200000005,-79.3183887,KFC,43.7989384013184,-79.31885368338149,Fast Food Restaurant
1742,M1W,43.799525200000005,-79.3183887,Shoppers Drug Mart,43.799966,-79.317985,Pharmacy
1743,M1W,43.799525200000005,-79.3183887,Tim Hortons,43.7991018,-79.3187148,Coffee Shop
1744,M1W,43.799525200000005,-79.3183887,Pizza Pizza,43.79790927666095,-79.31811332702635,Pizza Place
1745,M1W,43.799525200000005,-79.3183887,Metro,43.79782980719172,-79.31849151849747,Supermarket
1746,M1W,43.799525200000005,-79.3183887,McDonald's,43.79824882031983,-79.31816666829309,Fast Food Restaurant
1747,M1W,43.799525200000005,-79.3183887,Eggsmart,43.796375,-79.318681,Breakfast Spot
1748,M1W,43.799525200000005,-79.3183887,Nails for You,43.79875014252455,-79.31876781034187,Cosmetics Shop
1749,M1W,43.799525200000005,-79.3183887,Fit4Less,43.798394,-79.318453,Gym
1750,M1W,43.799525200000005,-79.3183887,Rogers Plus,43.79891100560725,-79.31827661522881,Electronics Store
1751,M1W,43.799525200000005,-79.3183887,Warden Ave. & Finch Ave. E,43.79634790354288,-79.31611907075204,Intersection
1752,M4W,43.6795626,-79.37752940000001,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
1753,M4W,43.6795626,-79.37752940000001,Whitney Park,43.68203573063681,-79.37378835021306,Park
1754,M4W,43.6795626,-79.37752940000001,Alex Murray Parkette,43.678300240478954,-79.38277328698108,Park
1755,M4W,43.6795626,-79.37752940000001,Milkman's Lane,43.676352068015554,-79.37384239440172,Trail
1756,M5W,43.6464352,-79.37484599999999,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1757,M5W,43.6464352,-79.37484599999999,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1758,M5W,43.6464352,-79.37484599999999,Berczy Park,43.64804835388851,-79.3751722909452,Park
1759,M5W,43.6464352,-79.37484599999999,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1760,M5W,43.6464352,-79.37484599999999,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1761,M5W,43.6464352,-79.37484599999999,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1762,M5W,43.6464352,-79.37484599999999,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1763,M5W,43.6464352,-79.37484599999999,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1764,M5W,43.6464352,-79.37484599999999,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1765,M5W,43.6464352,-79.37484599999999,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
1766,M5W,43.6464352,-79.37484599999999,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1767,M5W,43.6464352,-79.37484599999999,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1768,M5W,43.6464352,-79.37484599999999,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1769,M5W,43.6464352,-79.37484599999999,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1770,M5W,43.6464352,-79.37484599999999,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1771,M5W,43.6464352,-79.37484599999999,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
1772,M5W,43.6464352,-79.37484599999999,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1773,M5W,43.6464352,-79.37484599999999,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
1774,M5W,43.6464352,-79.37484599999999,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1775,M5W,43.6464352,-79.37484599999999,Eggspectation,43.646526,-79.375134,Breakfast Spot
1776,M5W,43.6464352,-79.37484599999999,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1777,M5W,43.6464352,-79.37484599999999,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1778,M5W,43.6464352,-79.37484599999999,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
1779,M5W,43.6464352,-79.37484599999999,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1780,M5W,43.6464352,-79.37484599999999,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
1781,M5W,43.6464352,-79.37484599999999,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1782,M5W,43.6464352,-79.37484599999999,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
1783,M5W,43.6464352,-79.37484599999999,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1784,M5W,43.6464352,-79.37484599999999,Rexall,43.648182,-79.37387,Pharmacy
1785,M5W,43.6464352,-79.37484599999999,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1786,M5W,43.6464352,-79.37484599999999,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1787,M5W,43.6464352,-79.37484599999999,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
1788,M5W,43.6464352,-79.37484599999999,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1789,M5W,43.6464352,-79.37484599999999,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1790,M5W,43.6464352,-79.37484599999999,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
1791,M5W,43.6464352,-79.37484599999999,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
1792,M5W,43.6464352,-79.37484599999999,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1793,M5W,43.6464352,-79.37484599999999,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
1794,M5W,43.6464352,-79.37484599999999,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
1795,M5W,43.6464352,-79.37484599999999,Winners,43.6477479,-79.3745508,Department Store
1796,M5W,43.6464352,-79.37484599999999,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
1797,M5W,43.6464352,-79.37484599999999,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1798,M5W,43.6464352,-79.37484599999999,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1799,M5W,43.6464352,-79.37484599999999,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
1800,M5W,43.6464352,-79.37484599999999,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
1801,M5W,43.6464352,-79.37484599999999,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1802,M5W,43.6464352,-79.37484599999999,Café Plenty,43.6491179354577,-79.37831288380438,Café
1803,M5W,43.6464352,-79.37484599999999,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
1804,M5W,43.6464352,-79.37484599999999,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1805,M5W,43.6464352,-79.37484599999999,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1806,M5W,43.6464352,-79.37484599999999,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
1807,M5W,43.6464352,-79.37484599999999,Starbucks,43.647261,-79.378599,Coffee Shop
1808,M5W,43.6464352,-79.37484599999999,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
1809,M5W,43.6464352,-79.37484599999999,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
1810,M5W,43.6464352,-79.37484599999999,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,Belgian Restaurant
1811,M5W,43.6464352,-79.37484599999999,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1812,M5W,43.6464352,-79.37484599999999,Craft Beer Market,43.64989,-79.378005,Beer Bar
1813,M5W,43.6464352,-79.37484599999999,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1814,M5W,43.6464352,-79.37484599999999,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1815,M5W,43.6464352,-79.37484599999999,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1816,M5W,43.6464352,-79.37484599999999,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
1817,M5W,43.6464352,-79.37484599999999,Bikram Yoga Centre,43.64921400338286,-79.37522894013361,Yoga Studio
1818,M5W,43.6464352,-79.37484599999999,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1819,M5W,43.6464352,-79.37484599999999,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
1820,M5W,43.6464352,-79.37484599999999,The Optic Zone,43.649729898318576,-79.37170156814574,Optical Shop
1821,M5W,43.6464352,-79.37484599999999,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1822,M5W,43.6464352,-79.37484599999999,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1823,M5W,43.6464352,-79.37484599999999,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1824,M5W,43.6464352,-79.37484599999999,Tom Jones Steak House,43.64930546026509,-79.37535693462821,Seafood Restaurant
1825,M5W,43.6464352,-79.37484599999999,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1826,M5W,43.6464352,-79.37484599999999,Shoppers Drug Mart,43.647141,-79.370898,Pharmacy
1827,M5W,43.6464352,-79.37484599999999,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
1828,M5W,43.6464352,-79.37484599999999,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1829,M5W,43.6464352,-79.37484599999999,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1830,M5W,43.6464352,-79.37484599999999,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1831,M5W,43.6464352,-79.37484599999999,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1832,M5W,43.6464352,-79.37484599999999,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
1833,M5W,43.6464352,-79.37484599999999,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1834,M5W,43.6464352,-79.37484599999999,Paddington's Pump,43.649035,-79.371899,Diner
1835,M5W,43.6464352,-79.37484599999999,Eve's Temptations,43.648649,-79.371617,Bakery
1836,M5W,43.6464352,-79.37484599999999,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
1837,M5W,43.6464352,-79.37484599999999,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
1838,M5W,43.6464352,-79.37484599999999,St. James Park,43.6504248002309,-79.3723109702051,Park
1839,M5W,43.6464352,-79.37484599999999,Evolution Food Co,43.64846817292615,-79.37171498148525,Juice Bar
1840,M5W,43.6464352,-79.37484599999999,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1841,M5W,43.6464352,-79.37484599999999,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1842,M5W,43.6464352,-79.37484599999999,Mirto,43.650702,-79.376307,Italian Restaurant
1843,M5W,43.6464352,-79.37484599999999,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1844,M5W,43.6464352,-79.37484599999999,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
1845,M5W,43.6464352,-79.37484599999999,Starbucks,43.649328,-79.378339,Coffee Shop
1846,M5W,43.6464352,-79.37484599999999,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
1847,M5W,43.6464352,-79.37484599999999,Starbucks,43.64621307149554,-79.37908847368506,Coffee Shop
1848,M5W,43.6464352,-79.37484599999999,Starbucks,43.650159,-79.377793,Coffee Shop
1849,M5W,43.6464352,-79.37484599999999,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1850,M5W,43.6464352,-79.37484599999999,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1851,M5W,43.6464352,-79.37484599999999,Joe Fresh,43.644285,-79.369771,Clothing Store
1852,M5W,43.6464352,-79.37484599999999,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
1853,M5W,43.6464352,-79.37484599999999,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
1854,M5W,43.6464352,-79.37484599999999,Starbucks,43.646799,-79.38069,Coffee Shop
1855,M8W,43.60241370000001,-79.54348409999999,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
1856,M8W,43.60241370000001,-79.54348409999999,Timothy's Pub,43.60016508568706,-79.54469872722389,Pub
1857,M8W,43.60241370000001,-79.54348409999999,Toronto Gymnastics International,43.59983195234328,-79.54292448822379,Gym
1858,M8W,43.60241370000001,-79.54348409999999,Pizza Pizza,43.60534035117562,-79.54725175609202,Pizza Place
1859,M8W,43.60241370000001,-79.54348409999999,Tim Hortons,43.60239631505536,-79.5450476557017,Coffee Shop
1860,M8W,43.60241370000001,-79.54348409999999,Subway,43.59915224732402,-79.54439458247475,Sandwich Place
1861,M8W,43.60241370000001,-79.54348409999999,Rexall,43.601951,-79.545694,Pharmacy
1862,M8W,43.60241370000001,-79.54348409999999,Taras Shevchenko Ukrainian Community Centre,43.60220720982585,-79.54366246716957,Dance Studio
1863,M9W,43.706748299999994,-79.5940544,Economy Rent A Car,43.708471,-79.589943,Rental Car Location
1864,M9W,43.706748299999994,-79.5940544,Saand Rexdale,43.70507157610408,-79.59872534770956,Drugstore
1865,M9W,43.706748299999994,-79.5940544,PC Garden,43.706538731330745,-79.59935903549194,Garden Center
1866,M9W,43.706748299999994,-79.5940544,Vectra Heavy Haulers,43.70489112873324,-79.59940981869295,Truck Stop
1867,M4X,43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
1868,M4X,43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
1869,M4X,43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
1870,M4X,43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
1871,M4X,43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
1872,M4X,43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
1873,M4X,43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
1874,M4X,43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
1875,M4X,43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
1876,M4X,43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
1877,M4X,43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
1878,M4X,43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
1879,M4X,43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
1880,M4X,43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
1881,M4X,43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
1882,M4X,43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
1883,M4X,43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
1884,M4X,43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
1885,M4X,43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
1886,M4X,43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
1887,M4X,43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
1888,M4X,43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
1889,M4X,43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
1890,M4X,43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
1891,M4X,43.667967,-79.3676753,Thai Room - Carlton,43.6641587260231,-79.36818872980979,Thai Restaurant
1892,M4X,43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
1893,M4X,43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
1894,M4X,43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.6643837,-79.3683282,Bakery
1895,M4X,43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
1896,M4X,43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
1897,M4X,43.667967,-79.3676753,Subway,43.66564329610601,-79.3683001523662,Sandwich Place
